id,feature,feature_priority,page_name,page_slug,page_type,status,procore_url,screenshot_path,alleato_route,button_count,form_field_count,table_column_count,implementation_notes
specifications/configure_tab_tab_communication_group_description_recipientsspecifications_subscribersadd_subscribers_to_get_notified_whenever_a_new_revision_or_set_i,Specifications,low,Configure Tab Tab Communication Group Description Recipientsspecifications Subscribersadd Subscribers To Get Notified Whenever A New Revision Or Set I,configure_tab_tab_communication_group_description_recipientsspecifications_subscribersadd_subscribers_to_get_notified_whenever_a_new_revision_or_set_i,form,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/configure_tab_tab_communication_group_description_recipientsspecifications_subscribersadd_subscribers_to_get_notified_whenever_a_new_revision_or_set_i/screenshot.png,,0,0,0,
specifications/configure_tab_tab_description,Specifications,low,Configure Tab Tab Description,configure_tab_tab_description,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/configure_tab_tab_description/screenshot.png,,0,0,0,
specifications/configure_tab_tab_recipients,Specifications,low,Configure Tab Tab Recipients,configure_tab_tab_recipients,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/configure_tab_tab_recipients/screenshot.png,,0,0,0,
specifications/configure_tab_tab_root_--viewport-width_1870px_--rowactions-width_0px_drag_here_to_set_row_groupsdrag_here_to_set_column_labels_communication_group_de,Specifications,low,Configure Tab Tab Root   Viewport Width 1870px   Rowactions Width 0px Drag Here To Set Row Groupsdrag Here To Set Column Labels Communication Group De,configure_tab_tab_root_--viewport-width_1870px_--rowactions-width_0px_drag_here_to_set_row_groupsdrag_here_to_set_column_labels_communication_group_de,detail,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/configure_tab_tab_root_--viewport-width_1870px_--rowactions-width_0px_drag_here_to_set_row_groupsdrag_here_to_set_column_labels_communication_group_de/screenshot.png,,0,0,0,
specifications/conversations,Specifications,low,Conversations,conversations,other,not_started,https://us02.procore.com/562949954728542/project/conversations,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/conversations/screenshot.png,,6,0,0,
specifications/home,Specifications,low,Home,home,other,not_started,https://us02.procore.com/562949954728542/project/home,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home/screenshot.png,,2,0,0,
specifications/home_expanded,Specifications,low,Home Expanded,home_expanded,other,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_expanded/screenshot.png,,0,0,0,
specifications/home_tab_23,Specifications,low,Home Tab 23,home_tab_23,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_23/screenshot.png,,0,0,0,
specifications/home_tab_28,Specifications,low,Home Tab 28,home_tab_28,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_28/screenshot.png,,0,0,0,
specifications/home_tab_5,Specifications,low,Home Tab 5,home_tab_5,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_5/screenshot.png,,0,0,0,
specifications/home_tab_6,Specifications,low,Home Tab 6,home_tab_6,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_6/screenshot.png,,0,0,0,
specifications/home_tab_my_open_items,Specifications,low,Home Tab My Open Items,home_tab_my_open_items,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_my_open_items/screenshot.png,,0,0,0,
specifications/home_tab_project_milestones,Specifications,low,Home Tab Project Milestones,home_tab_project_milestones,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_project_milestones/screenshot.png,,0,0,0,
specifications/home_tab_project_overview,Specifications,low,Home Tab Project Overview,home_tab_project_overview,detail,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_project_overview/screenshot.png,,0,0,0,
specifications/home_tab_project_team_edit,Specifications,low,Home Tab Project Team Edit,home_tab_project_team_edit,form,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_project_team_edit/screenshot.png,,0,0,0,
specifications/home_tab_recently_changed_items,Specifications,low,Home Tab Recently Changed Items,home_tab_recently_changed_items,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_recently_changed_items/screenshot.png,,0,0,0,
specifications/home_tab_today_s_schedule,Specifications,low,Home Tab Today S Schedule,home_tab_today_s_schedule,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/home_tab_today_s_schedule/screenshot.png,,0,0,0,
specifications/specification_sections,Specifications,low,Specification Sections,specification_sections,other,not_started,https://us02.procore.com/562949954728542/project/specification_sections/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections/screenshot.png,,14,0,0,
specifications/specification_sections_expanded,Specifications,low,Specification Sections Expanded,specification_sections_expanded,other,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_expanded/screenshot.png,,0,0,0,
specifications/specification_sections_tab,Specifications,low,Specification Sections Tab,specification_sections_tab,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab/screenshot.png,,0,0,0,
specifications/specification_sections_tab_0,Specifications,low,Specification Sections Tab 0,specification_sections_tab_0,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_0/screenshot.png,,0,0,0,
specifications/specification_sections_tab_101,Specifications,low,Specification Sections Tab 101,specification_sections_tab_101,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_101/screenshot.png,,0,0,0,
specifications/specification_sections_tab_17,Specifications,low,Specification Sections Tab 17,specification_sections_tab_17,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_17/screenshot.png,,0,0,0,
specifications/specification_sections_tab_24,Specifications,low,Specification Sections Tab 24,specification_sections_tab_24,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_24/screenshot.png,,0,0,0,
specifications/specification_sections_tab_31,Specifications,low,Specification Sections Tab 31,specification_sections_tab_31,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_31/screenshot.png,,0,0,0,
specifications/specification_sections_tab_38,Specifications,low,Specification Sections Tab 38,specification_sections_tab_38,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_38/screenshot.png,,0,0,0,
specifications/specification_sections_tab_45,Specifications,low,Specification Sections Tab 45,specification_sections_tab_45,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_45/screenshot.png,,0,0,0,
specifications/specification_sections_tab_52,Specifications,low,Specification Sections Tab 52,specification_sections_tab_52,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_52/screenshot.png,,0,0,0,
specifications/specification_sections_tab_59,Specifications,low,Specification Sections Tab 59,specification_sections_tab_59,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_59/screenshot.png,,0,0,0,
specifications/specification_sections_tab_66,Specifications,low,Specification Sections Tab 66,specification_sections_tab_66,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_66/screenshot.png,,0,0,0,
specifications/specification_sections_tab_73,Specifications,low,Specification Sections Tab 73,specification_sections_tab_73,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_73/screenshot.png,,0,0,0,
specifications/specification_sections_tab_80,Specifications,low,Specification Sections Tab 80,specification_sections_tab_80,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_80/screenshot.png,,0,0,0,
specifications/specification_sections_tab_87,Specifications,low,Specification Sections Tab 87,specification_sections_tab_87,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_87/screenshot.png,,0,0,0,
specifications/specification_sections_tab_94,Specifications,low,Specification Sections Tab 94,specification_sections_tab_94,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_94/screenshot.png,,0,0,0,
specifications/specification_sections_tab_all_divisionscurrent_13_create_divisioncreate_specification,Specifications,low,Specification Sections Tab All Divisionscurrent 13 Create Divisioncreate Specification,specification_sections_tab_all_divisionscurrent_13_create_divisioncreate_specification,list,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_all_divisionscurrent_13_create_divisioncreate_specification/screenshot.png,,0,0,0,
specifications/specification_sections_tab_bathroom_accessories,Specifications,low,Specification Sections Tab Bathroom Accessories,specification_sections_tab_bathroom_accessories,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_bathroom_accessories/screenshot.png,,0,0,0,
specifications/specification_sections_tab_cabinets_countertops,Specifications,low,Specification Sections Tab Cabinets Countertops,specification_sections_tab_cabinets_countertops,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_cabinets_countertops/screenshot.png,,0,0,0,
specifications/specification_sections_tab_concrete,Specifications,low,Specification Sections Tab Concrete,specification_sections_tab_concrete,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_concrete/screenshot.png,,0,0,0,
specifications/specification_sections_tab_create_divisions_numberdescriptioncanceladd_create_spec_sections_divisionnumberdescription100_-_unclassifiedcanceladd_all_d,Specifications,low,Specification Sections Tab Create Divisions Numberdescriptioncanceladd Create Spec Sections Divisionnumberdescription100   Unclassifiedcanceladd All D,specification_sections_tab_create_divisions_numberdescriptioncanceladd_create_spec_sections_divisionnumberdescription100_-_unclassifiedcanceladd_all_d,list,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_create_divisions_numberdescriptioncanceladd_create_spec_sections_divisionnumberdescription100_-_unclassifiedcanceladd_all_d/screenshot.png,,0,0,0,
specifications/specification_sections_tab_doors_frames_hardware,Specifications,low,Specification Sections Tab Doors Frames Hardware,specification_sections_tab_doors_frames_hardware,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_doors_frames_hardware/screenshot.png,,0,0,0,
specifications/specification_sections_tab_drywall_framing,Specifications,low,Specification Sections Tab Drywall Framing,specification_sections_tab_drywall_framing,list,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_drywall_framing/screenshot.png,,0,0,0,
specifications/specification_sections_tab_edit,Specifications,low,Specification Sections Tab Edit,specification_sections_tab_edit,form,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_edit/screenshot.png,,0,0,0,
specifications/specification_sections_tab_editinfo,Specifications,low,Specification Sections Tab Editinfo,specification_sections_tab_editinfo,form,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_editinfo/screenshot.png,,0,0,0,
specifications/specification_sections_tab_electrical,Specifications,low,Specification Sections Tab Electrical,specification_sections_tab_electrical,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_electrical/screenshot.png,,0,0,0,
specifications/specification_sections_tab_fire_sprinkler,Specifications,low,Specification Sections Tab Fire Sprinkler,specification_sections_tab_fire_sprinkler,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_fire_sprinkler/screenshot.png,,0,0,0,
specifications/specification_sections_tab_flooring,Specifications,low,Specification Sections Tab Flooring,specification_sections_tab_flooring,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_flooring/screenshot.png,,0,0,0,
specifications/specification_sections_tab_hvac,Specifications,low,Specification Sections Tab Hvac,specification_sections_tab_hvac,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_hvac/screenshot.png,,0,0,0,
specifications/specification_sections_tab_painting,Specifications,low,Specification Sections Tab Painting,specification_sections_tab_painting,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_painting/screenshot.png,,0,0,0,
specifications/specification_sections_tab_plumbing,Specifications,low,Specification Sections Tab Plumbing,specification_sections_tab_plumbing,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_plumbing/screenshot.png,,0,0,0,
specifications/specification_sections_tab_roofing,Specifications,low,Specification Sections Tab Roofing,specification_sections_tab_roofing,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_roofing/screenshot.png,,0,0,0,
specifications/specification_sections_tab_structural_foam,Specifications,low,Specification Sections Tab Structural Foam,specification_sections_tab_structural_foam,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specification_sections_tab_structural_foam/screenshot.png,,0,0,0,
specifications/specifications,Specifications,low,Specifications,specifications,other,not_started,https://support.procore.com/products/online/user-guide/project-level/specifications,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specifications/screenshot.png,,11,0,0,
specifications/specifications_expanded,Specifications,low,Specifications Expanded,specifications_expanded,other,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/specifications/crawl-specifications/pages/specifications_expanded/screenshot.png,,0,0,0,
meetings/add-a-meeting-category,Meetings,medium,Add A Meeting Category,add-a-meeting-category,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/add-a-meeting-category/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/add-a-meeting-category/screenshot.png,,10,0,0,
meetings/add-a-meeting-item,Meetings,medium,Add A Meeting Item,add-a-meeting-item,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/add-a-meeting-item/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/add-a-meeting-item/screenshot.png,,10,0,0,
meetings/add-a-meeting-to-your-personal-calendar,Meetings,medium,Add A Meeting To Your Personal Calendar,add-a-meeting-to-your-personal-calendar,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/add-a-meeting-to-your-personal-calendar/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/add-a-meeting-to-your-personal-calendar/screenshot.png,,10,0,0,
meetings/add-a-related-item-to-a-meeting,Meetings,medium,Add A Related Item To A Meeting,add-a-related-item-to-a-meeting,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/add-a-related-item-to-a-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/add-a-related-item-to-a-meeting/screenshot.png,,10,0,0,
meetings/approve_2c_reject_2c_or_comment_on_meeting_minutes_as_an_attendee,Meetings,medium,Approve 2c Reject 2c Or Comment On Meeting Minutes As An Attendee,approve_2c_reject_2c_or_comment_on_meeting_minutes_as_an_attendee,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/Approve%2C_Reject%2C_or_Comment_on_Meeting_minutes_as_an_Attendee/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/approve_2c_reject_2c_or_comment_on_meeting_minutes_as_an_attendee/screenshot.png,,10,0,0,
meetings/configure-advanced-settings-meetings,Meetings,medium,Configure Advanced Settings Meetings,configure-advanced-settings-meetings,settings,not_started,https://support.procore.com/products/online/user-guide/project-level/meetings/tutorials/configure-advanced-settings-meetings,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/configure-advanced-settings-meetings/screenshot.png,,18,0,0,
meetings/configure-meeting-templates,Meetings,medium,Configure Meeting Templates,configure-meeting-templates,settings,not_started,https://v2.support.procore.com/product-manuals/admin-company/tutorials/configure-meeting-templates/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/configure-meeting-templates/screenshot.png,,10,0,0,
meetings/configure_tab,Meetings,medium,Configure Tab,configure_tab,tab,not_started,https://us02.procore.com/562949954728542/project/meetings/configure_tab,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/configure_tab/screenshot.png,,4,0,0,
meetings/configure-your-view-in-the-meetings-tool,Meetings,medium,Configure Your View In The Meetings Tool,configure-your-view-in-the-meetings-tool,detail,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/configure-your-view-in-the-meetings-tool/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/configure-your-view-in-the-meetings-tool/screenshot.png,,10,0,0,
meetings/convert-a-meeting-to-minutes-mode,Meetings,medium,Convert A Meeting To Minutes Mode,convert-a-meeting-to-minutes-mode,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/convert-a-meeting-to-minutes-mode/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/convert-a-meeting-to-minutes-mode/screenshot.png,,10,0,0,
meetings/create-a-change-event-from-a-meeting,Meetings,medium,Create A Change Event From A Meeting,create-a-change-event-from-a-meeting,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/create-a-change-event-from-a-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/create-a-change-event-from-a-meeting/screenshot.png,,10,0,0,
meetings/create-a-follow-up-meeting,Meetings,medium,Create A Follow Up Meeting,create-a-follow-up-meeting,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/create-a-follow-up-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/create-a-follow-up-meeting/screenshot.png,,10,0,0,
meetings/create-a-meeting,Meetings,medium,Create A Meeting,create-a-meeting,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/create-a-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/create-a-meeting/screenshot.png,,23,0,0,
meetings/create-a-meeting-from-a-template,Meetings,medium,Create A Meeting From A Template,create-a-meeting-from-a-template,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/create-a-meeting-from-a-template/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/create-a-meeting-from-a-template/screenshot.png,,10,0,0,
meetings/create-a-meeting-template,Meetings,medium,Create A Meeting Template,create-a-meeting-template,form,not_started,https://v2.support.procore.com/product-manuals/admin-company/tutorials/create-a-meeting-template/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/create-a-meeting-template/screenshot.png,,14,0,0,
meetings/delete-a-comment-on-a-meeting-item,Meetings,medium,Delete A Comment On A Meeting Item,delete-a-comment-on-a-meeting-item,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/delete-a-comment-on-a-meeting-item/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/delete-a-comment-on-a-meeting-item/screenshot.png,,10,0,0,
meetings/delete-a-meeting-category,Meetings,medium,Delete A Meeting Category,delete-a-meeting-category,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/delete-a-meeting-category/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/delete-a-meeting-category/screenshot.png,,10,0,0,
meetings/delete-a-meeting-from-the-meetings-tool,Meetings,medium,Delete A Meeting From The Meetings Tool,delete-a-meeting-from-the-meetings-tool,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/delete-a-meeting-from-the-meetings-tool/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/delete-a-meeting-from-the-meetings-tool/screenshot.png,,10,0,0,
meetings/delete-a-meeting-item,Meetings,medium,Delete A Meeting Item,delete-a-meeting-item,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/delete-a-meeting-item/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/delete-a-meeting-item/screenshot.png,,10,0,0,
meetings/delete-a-meeting-template,Meetings,medium,Delete A Meeting Template,delete-a-meeting-template,other,not_started,https://v2.support.procore.com/product-manuals/admin-company/tutorials/delete-a-meeting-template/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/delete-a-meeting-template/screenshot.png,,10,0,0,
meetings/diagrams,Meetings,medium,Diagrams,diagrams,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/diagrams,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/diagrams/screenshot.png,,11,0,0,
meetings/distribute-a-meeting-agenda,Meetings,medium,Distribute A Meeting Agenda,distribute-a-meeting-agenda,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/distribute-a-meeting-agenda/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/distribute-a-meeting-agenda/screenshot.png,,10,0,0,
meetings/distribute-and-redistribute-meeting-minutes,Meetings,medium,Distribute And Redistribute Meeting Minutes,distribute-and-redistribute-meeting-minutes,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/distribute-and-redistribute-meeting-minutes/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/distribute-and-redistribute-meeting-minutes/screenshot.png,,10,0,0,
meetings/edit-a-meeting,Meetings,medium,Edit A Meeting,edit-a-meeting,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/edit-a-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/edit-a-meeting/screenshot.png,,10,0,0,
meetings/edit-a-meeting-item,Meetings,medium,Edit A Meeting Item,edit-a-meeting-item,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/edit-a-meeting-item/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/edit-a-meeting-item/screenshot.png,,10,0,0,
meetings/edit-a-meeting-template,Meetings,medium,Edit A Meeting Template,edit-a-meeting-template,form,not_started,https://v2.support.procore.com/product-manuals/admin-company/tutorials/edit-a-meeting-template/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/edit-a-meeting-template/screenshot.png,,14,0,0,
meetings/email-a-meeting,Meetings,medium,Email A Meeting,email-a-meeting,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/email-a-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/email-a-meeting/screenshot.png,,10,0,0,
meetings/export-a-meeting,Meetings,medium,Export A Meeting,export-a-meeting,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/export-a-meeting/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/export-a-meeting/screenshot.png,,10,0,0,
meetings/faq-or-troubleshooting,Meetings,medium,Faq Or Troubleshooting,faq-or-troubleshooting,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/faq-or-troubleshooting,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/faq-or-troubleshooting/screenshot.png,,11,0,0,
meetings/list,Meetings,medium,List,list,list,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/meetings/list,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/list/screenshot.png,,24,0,0,
meetings/meeting_create,Meetings,medium,Meeting Create,meeting_create,form,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/create-a-meeting-from-a-template,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/meeting_create/screenshot.png,,10,0,0,
meetings/meeting_detail,Meetings,medium,Meeting Detail,meeting_detail,detail,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/create-a-meeting-from-a-template,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/meeting_detail/screenshot.png,,10,0,0,
meetings/meetings,Meetings,medium,Meetings,meetings,other,not_started,https://community.procore.com/s/global-search/meetings,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/meetings/screenshot.png,,27,0,0,
meetings/meetings-android,Meetings,medium,Meetings Android,meetings-android,other,not_started,https://v2.support.procore.com/product-manuals/meetings-android,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/meetings-android/screenshot.png,,11,0,0,
meetings/meetings-ios,Meetings,medium,Meetings Ios,meetings-ios,other,not_started,https://v2.support.procore.com/product-manuals/meetings-ios,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/meetings-ios/screenshot.png,,11,0,0,
